

Problem
  Name                   :                 
  Objective sense        : min             
  Type                   : LO (linear optimization problem)
  Constraints            : 7261            
  Cones                  : 0               
  Scalar variables       : 122             
  Matrix variables       : 0               
  Integer variables      : 121             

Optimizer started.
Mixed integer optimizer started.
Threads used: 6
Presolve started.
Presolve terminated. Time = 0.19
Presolved problem: 122 variables, 7261 constraints, 21901 non-zeros
Presolved problem: 0 general integer, 121 binary, 1 continuous
Clique table size: 0
BRANCHES RELAXS   ACT_NDS  DEPTH    BEST_INT_OBJ         BEST_RELAX_OBJ       REL_GAP(%)  TIME  
232396   230300   258      119      -1.0256012079e+00    -1.0577008398e+00    3.13        438.6 
232654   230547   234      75       -1.0256012079e+00    -1.0577008398e+00    3.13        439.0 
232888   230773   208      95       -1.0256012079e+00    -1.0577008398e+00    3.13        439.4 
233092   230974   206      112      -1.0256012079e+00    -1.0577008398e+00    3.13        439.8 
233296   231178   208      105      -1.0256012079e+00    -1.0577008398e+00    3.13        440.1 
233500   231381   202      92       -1.0256012079e+00    -1.0577008398e+00    3.13        440.5 
233698   231579   188      109      -1.0256012079e+00    -1.0577008398e+00    3.13        440.8 
233884   231758   174      111      -1.0256012079e+00    -1.0577008398e+00    3.13        441.1 
234058   231932   176      113      -1.0256012079e+00    -1.0577008398e+00    3.13        441.4 
234232   232106   178      28       -1.0256012079e+00    -1.0558589880e+00    2.95        441.7 
234406   232279   172      108      -1.0256012079e+00    -1.0558589880e+00    2.95        442.0 
234574   232444   164      92       -1.0256012079e+00    -1.0558589880e+00    2.95        442.3 
234736   232602   140      103      -1.0256012079e+00    -1.0558589880e+00    2.95        442.6 
234874   232740   140      113      -1.0256012079e+00    -1.0558589880e+00    2.95        442.8 
235012   232878   140      116      -1.0256012079e+00    -1.0558589880e+00    2.95        443.0 
235150   233009   120      44       -1.0256012079e+00    -1.0520213618e+00    2.58        443.3 
235270   233121   102      52       -1.0256012079e+00    -1.0520213618e+00    2.58        443.5 
235372   233217   84       61       -1.0256012079e+00    -1.0520213618e+00    2.58        443.7 
235456   233298   76       68       -1.0256012079e+00    -1.0520213618e+00    2.58        443.8 
235528   233369   74       74       -1.0256012079e+00    -1.0520213618e+00    2.58        443.9 
235600   233441   72       80       -1.0256012079e+00    -1.0520213618e+00    2.58        444.1 
235672   233510   68       86       -1.0256012079e+00    -1.0520213618e+00    2.58        444.2 
235738   233574   66       91       -1.0256012079e+00    -1.0520213618e+00    2.58        444.3 
235804   233638   58       97       -1.0256012079e+00    -1.0520213618e+00    2.58        444.4 
235858   233690   56       101      -1.0256012079e+00    -1.0520213618e+00    2.58        444.5 
235912   233743   54       106      -1.0256012079e+00    -1.0520213618e+00    2.58        444.6 
235966   233797   54       110      -1.0256012079e+00    -1.0520213618e+00    2.58        444.7 
236020   233850   52       115      -1.0256012079e+00    -1.0520213618e+00    2.58        444.8 
236068   233898   50       119      -1.0256012079e+00    -1.0520213618e+00    2.58        444.9 
236116   233946   50       88       -1.0256012079e+00    -1.0520213618e+00    2.58        444.9 
236164   233992   50       91       -1.0256012079e+00    -1.0520213618e+00    2.58        445.0 
236212   234040   50       117      -1.0256012079e+00    -1.0520213618e+00    2.58        445.1 
236260   234088   50       97       -1.0256012079e+00    -1.0520213618e+00    2.58        445.2 
236308   234136   52       100      -1.0256012079e+00    -1.0469052478e+00    2.08        445.3 
236356   234184   52       104      -1.0256012079e+00    -1.0469052478e+00    2.08        445.4 
236404   234232   52       108      -1.0256012079e+00    -1.0469052478e+00    2.08        445.4 
236452   234280   52       112      -1.0256012079e+00    -1.0469052478e+00    2.08        445.5 
236500   234328   52       116      -1.0256012079e+00    -1.0469052478e+00    2.08        445.6 
236548   234376   50       117      -1.0256012079e+00    -1.0469052478e+00    2.08        445.7 
236596   234424   46       79       -1.0256012079e+00    -1.0469052478e+00    2.08        445.8 
236638   234466   46       82       -1.0256012079e+00    -1.0469052478e+00    2.08        445.8 
236680   234508   50       113      -1.0256012079e+00    -1.0469052478e+00    2.08        445.9 
236728   234556   52       116      -1.0256012079e+00    -1.0469052478e+00    2.08        446.0 
236776   234604   54       82       -1.0256012079e+00    -1.0469052478e+00    2.08        446.1 
236830   234658   48       86       -1.0256012079e+00    -1.0469052478e+00    2.08        446.2 
236878   234706   46       90       -1.0256012079e+00    -1.0469052478e+00    2.08        446.3 
236920   234748   52       93       -1.0256012079e+00    -1.0469052478e+00    2.08        446.3 
236968   234796   52       97       -1.0256012079e+00    -1.0469052478e+00    2.08        446.4 
237016   234844   50       101      -1.0256012079e+00    -1.0469052478e+00    2.08        446.5 
237064   234892   50       105      -1.0256012079e+00    -1.0469052478e+00    2.08        446.6 
237112   234940   50       109      -1.0256012079e+00    -1.0469052478e+00    2.08        446.7 
237160   234988   50       113      -1.0256012079e+00    -1.0469052478e+00    2.08        446.7 
237208   235036   50       117      -1.0256012079e+00    -1.0469052478e+00    2.08        446.8 
237256   235084   46       29       -1.0256012079e+00    -1.0469052478e+00    2.08        446.9 
237298   235126   46       30       -1.0256012079e+00    -1.0469052478e+00    2.08        447.0 
237340   235168   48       33       -1.0256012079e+00    -1.0469052478e+00    2.08        447.0 
237388   235216   48       34       -1.0256012079e+00    -1.0469052478e+00    2.08        447.1 
237436   235264   46       79       -1.0256012079e+00    -1.0469052478e+00    2.08        447.2 
237478   235306   42       36       -1.0256012079e+00    -1.0469052478e+00    2.08        447.3 
237520   235348   42       85       -1.0256012079e+00    -1.0469052478e+00    2.08        447.4 
237562   235390   44       88       -1.0256012079e+00    -1.0469052478e+00    2.08        447.4 
237604   235432   44       92       -1.0256012079e+00    -1.0469052478e+00    2.08        447.5 
237646   235474   44       95       -1.0256012079e+00    -1.0469052478e+00    2.08        447.6 
237688   235516   46       99       -1.0256012079e+00    -1.0469052478e+00    2.08        447.7 
237730   235558   44       102      -1.0256012079e+00    -1.0469052478e+00    2.08        447.7 
237772   235600   42       106      -1.0256012079e+00    -1.0469052478e+00    2.08        447.8 
237814   235642   44       109      -1.0256012079e+00    -1.0469052478e+00    2.08        447.9 
237856   235684   42       113      -1.0256012079e+00    -1.0469052478e+00    2.08        448.0 
237898   235726   42       116      -1.0256012079e+00    -1.0469052478e+00    2.08        448.0 
237940   235768   42       120      -1.0256012079e+00    -1.0469052478e+00    2.08        448.1 
237982   235810   44       108      -1.0256012079e+00    -1.0469052478e+00    2.08        448.2 
238024   235852   48       111      -1.0256012079e+00    -1.0469052478e+00    2.08        448.3 
238072   235900   48       115      -1.0256012079e+00    -1.0469052478e+00    2.08        448.3 
238120   235948   50       91       -1.0256012079e+00    -1.0469052478e+00    2.08        448.4 
238168   235996   52       93       -1.0256012079e+00    -1.0469052478e+00    2.08        448.5 
238216   236044   52       46       -1.0256012079e+00    -1.0469052478e+00    2.08        448.6 
238264   236092   48       48       -1.0256012079e+00    -1.0469052478e+00    2.08        448.6 
238312   236140   44       52       -1.0256012079e+00    -1.0469052478e+00    2.08        448.7 
238354   236182   48       105      -1.0256012079e+00    -1.0469052478e+00    2.08        448.8 
238402   236230   50       58       -1.0256012079e+00    -1.0469052478e+00    2.08        448.9 
238450   236278   52       57       -1.0256012079e+00    -1.0469052478e+00    2.08        449.0 
238498   236326   50       111      -1.0256012079e+00    -1.0469052478e+00    2.08        449.1 
238546   236374   54       114      -1.0256012079e+00    -1.0469052478e+00    2.08        449.1 
238600   236428   50       111      -1.0256012079e+00    -1.0469052478e+00    2.08        449.2 
238648   236476   46       62       -1.0256012079e+00    -1.0469052478e+00    2.08        449.3 
238690   236518   48       115      -1.0256012079e+00    -1.0469052478e+00    2.08        449.4 
238738   236565   42       64       -1.0256012079e+00    -1.0469052478e+00    2.08        449.5 
238780   236606   40       98       -1.0256012079e+00    -1.0469052478e+00    2.08        449.5 
238816   236638   34       101      -1.0256012079e+00    -1.0469052478e+00    2.08        449.6 
238845   236665   29       103      -1.0256012079e+00    -1.0469052478e+00    2.08        449.7 
238869   236689   29       105      -1.0256012079e+00    -1.0469052478e+00    2.08        449.7 
238893   236711   27       107      -1.0256012079e+00    -1.0469052478e+00    2.08        449.7 
238915   236731   23       109      -1.0256012079e+00    -1.0469052478e+00    2.08        449.8 
238932   236746   22       111      -1.0256012079e+00    -1.0469052478e+00    2.08        449.8 
238949   236761   19       112      -1.0256012079e+00    -1.0469052478e+00    2.08        449.8 
238965   236776   17       114      -1.0256012079e+00    -1.0469052478e+00    2.08        449.8 
238977   236788   19       65       -1.0256012079e+00    -1.0469052478e+00    2.08        449.9 
238994   236803   16       67       -1.0256012079e+00    -1.0469052478e+00    2.08        449.9 
239015   236821   11       68       -1.0256012079e+00    -1.0469052478e+00    2.08        449.9 
239028   236834   10       99       -1.0256012079e+00    -1.0469052478e+00    2.08        450.0 
239040   236846   8        75       -1.0256012079e+00    -1.0469052478e+00    2.08        450.0 
239052   236858   12       101      -1.0256012079e+00    -1.0469052478e+00    2.08        450.0 
239068   236874   10       103      -1.0256012079e+00    -1.0469052478e+00    2.08        450.1 
239083   236889   13       75       -1.0256012079e+00    -1.0469052478e+00    2.08        450.1 
239098   236904   10       106      -1.0256012079e+00    -1.0469052478e+00    2.08        450.1 
239116   236922   10       77       -1.0256012079e+00    -1.0469052478e+00    2.08        450.2 
239128   236934   8        109      -1.0256012079e+00    -1.0469052478e+00    2.08        450.2 
239140   236946   12       110      -1.0256012079e+00    -1.0469052478e+00    2.08        450.2 
239156   236962   12       112      -1.0256012079e+00    -1.0469052478e+00    2.08        450.2 
239172   236978   12       89       -1.0256012079e+00    -1.0469052478e+00    2.08        450.3 
239188   236994   14       85       -1.0256012079e+00    -1.0469052478e+00    2.08        450.3 
239202   237008   12       116      -1.0256012079e+00    -1.0469052478e+00    2.08        450.3 
239217   237023   11       89       -1.0256012079e+00    -1.0469052478e+00    2.08        450.4 
239228   237034   10       90       -1.0256012079e+00    -1.0469052478e+00    2.08        450.4 
239246   237052   10       118      -1.0256012079e+00    -1.0469052478e+00    2.08        450.4 
239259   237065   9        80       -1.0256012079e+00    -1.0469052478e+00    2.08        450.4 
239273   237079   11       94       -1.0256012079e+00    -1.0469052478e+00    2.08        450.5 
239292   237098   8        79       -1.0256012079e+00    -1.0469052478e+00    2.08        450.5 
239304   237110   10       97       -1.0256012079e+00    -1.0469052478e+00    2.08        450.5 
239316   237122   10       88       -1.0256012079e+00    -1.0469052478e+00    2.08        450.5 
239328   237134   10       89       -1.0256012079e+00    -1.0469052478e+00    2.08        450.6 
239340   237146   12       101      -1.0256012079e+00    -1.0469052478e+00    2.08        450.6 
239356   237162   10       90       -1.0256012079e+00    -1.0469052478e+00    2.08        450.6 
239370   237176   12       103      -1.0256012079e+00    -1.0469052478e+00    2.08        450.6 
239381   237187   11       104      -1.0256012079e+00    -1.0469052478e+00    2.08        450.7 
239400   237206   12       95       -1.0256012079e+00    -1.0469052478e+00    2.08        450.7 
239415   237221   9        95       -1.0256012079e+00    -1.0469052478e+00    2.08        450.7 
239428   237234   10       97       -1.0256012079e+00    -1.0469052478e+00    2.08        450.8 
239445   237251   13       98       -1.0256012079e+00    -1.0469052478e+00    2.08        450.8 
239457   237263   11       102      -1.0256012079e+00    -1.0469052478e+00    2.08        450.8 
239472   237278   12       100      -1.0256012079e+00    -1.0469052478e+00    2.08        450.8 
239487   237293   11       98       -1.0256012079e+00    -1.0469052478e+00    2.08        450.9 
239501   237307   9        109      -1.0256012079e+00    -1.0469052478e+00    2.08        450.9 
239514   237320   12       101      -1.0256012079e+00    -1.0469052478e+00    2.08        450.9 
239529   237335   11       105      -1.0256012079e+00    -1.0469052478e+00    2.08        451.0 
239541   237347   15       106      -1.0256012079e+00    -1.0469052478e+00    2.08        451.0 
239553   237359   11       107      -1.0256012079e+00    -1.0469052478e+00    2.08        451.0 
239568   237374   14       105      -1.0256012079e+00    -1.0469052478e+00    2.08        451.0 
239588   237394   14       107      -1.0256012079e+00    -1.0469052478e+00    2.08        451.1 
239606   237412   12       112      -1.0256012079e+00    -1.0469052478e+00    2.08        451.1 
239626   237432   14       114      -1.0256012079e+00    -1.0469052478e+00    2.08        451.2 
239638   237444   12       111      -1.0256012079e+00    -1.0469052478e+00    2.08        451.2 
239650   237456   10       114      -1.0256012079e+00    -1.0469052478e+00    2.08        451.2 
239666   237472   12       116      -1.0256012079e+00    -1.0469052478e+00    2.08        451.2 
239688   237494   14       106      -1.0256012079e+00    -1.0469052478e+00    2.08        451.3 
239700   237506   14       107      -1.0256012079e+00    -1.0469052478e+00    2.08        451.3 
239714   237520   10       116      -1.0256012079e+00    -1.0469052478e+00    2.08        451.3 
239725   237531   11       117      -1.0256012079e+00    -1.0469052478e+00    2.08        451.3 
239737   237543   11       110      -1.0256012079e+00    -1.0469052478e+00    2.08        451.4 
239750   237556   6        118      -1.0256012079e+00    -1.0469052478e+00    2.08        451.4 
An optimal solution satisfying the relative gap tolerance of 1.00e-02(%) has been located.
The relative gap is 9.01e-03(%).

Objective of best integer solution : -1.025601207882e+00     
Best objective bound               : -1.025693613101e+00     
Construct solution objective       : Not employed
User objective cut value           : Not employed
Number of cuts generated           : 1986
  Number of Gomory cuts            : 1334
  Number of CMIR cuts              : 652
Number of branches                 : 239757
Number of relaxations solved       : 237563
Number of interior point iterations: 12
Number of simplex iterations       : 425595
Time spend presolving the root     : 0.19
Time spend optimizing the root     : 0.05
Mixed integer optimizer terminated. Time: 451.41

Optimizer terminated. Time: 451.44  


Integer solution solution summary
  Problem status  : PRIMAL_FEASIBLE
  Solution status : INTEGER_OPTIMAL
  Primal.  obj: -1.0256012079e+00   nrm: 7e+00    Viol.  con: 0e+00    var: 0e+00    itg: 0e+00  
