

Problem
  Name                   :                 
  Objective sense        : min             
  Type                   : LO (linear optimization problem)
  Constraints            : 14884           
  Cones                  : 0               
  Scalar variables       : 14763           
  Matrix variables       : 0               
  Integer variables      : 14762           

Optimizer started.
Mixed integer optimizer started.
Threads used: 6
Presolve started.
Presolve terminated. Time = 1.22
Presolved problem: 14763 variables, 14884 constraints, 58685 non-zeros
Presolved problem: 0 general integer, 14762 binary, 1 continuous
Clique table size: 14762
BRANCHES RELAXS   ACT_NDS  DEPTH    BEST_INT_OBJ         BEST_RELAX_OBJ       REL_GAP(%)  TIME  
43782    43486    2511     64       7.2111000000e-01     6.3245553203e-01     12.29       5299.2
43804    43508    2517     54       7.2111000000e-01     6.3245553203e-01     12.29       5311.8
43817    43521    2514     64       7.2111000000e-01     6.3245553203e-01     12.29       5318.7
43831    43535    2516     65       7.2111000000e-01     6.3245553203e-01     12.29       5323.9
43842    43546    2519     65       7.2111000000e-01     6.3245553203e-01     12.29       5329.5
43864    43568    2525     66       7.2111000000e-01     6.3245553203e-01     12.29       5340.6
43881    43585    2528     55       7.2111000000e-01     6.3245553203e-01     12.29       5347.2
43896    43600    2529     68       7.2111000000e-01     6.3245553203e-01     12.29       5350.1
43913    43617    2532     56       7.2111000000e-01     6.3245553203e-01     12.29       5355.8
43928    43632    2531     56       7.2111000000e-01     6.3245553203e-01     12.29       5360.9
43942    43646    2531     69       7.2111000000e-01     6.3245553203e-01     12.29       5365.4
43956    43660    2531     57       7.2111000000e-01     6.3245553203e-01     12.29       5374.6
43969    43673    2534     70       7.2111000000e-01     6.3245553203e-01     12.29       5380.7
43987    43691    2536     57       7.2111000000e-01     6.3245553203e-01     12.29       5387.0
43999    43703    2538     72       7.2111000000e-01     6.3245553203e-01     12.29       5390.3
44016    43720    2537     74       7.2111000000e-01     6.3245553203e-01     12.29       5400.8
44039    43743    2540     74       7.2111000000e-01     6.3245553203e-01     12.29       5408.7
44055    43759    2540     75       7.2111000000e-01     6.3245553203e-01     12.29       5412.5
44074    43778    2539     58       7.2111000000e-01     6.3245553203e-01     12.29       5416.8
44085    43789    2540     76       7.2111000000e-01     6.3245553203e-01     12.29       5419.5
44101    43805    2540     77       7.2111000000e-01     6.3245553203e-01     12.29       5422.0
44114    43818    2541     78       7.2111000000e-01     6.3245553203e-01     12.29       5427.4
44126    43830    2543     78       7.2111000000e-01     6.3245553203e-01     12.29       5430.1
44155    43859    2542     79       7.2111000000e-01     6.3245553203e-01     12.29       5439.7
44174    43878    2545     80       7.2111000000e-01     6.3245553203e-01     12.29       5445.4
44199    43903    2548     59       7.2111000000e-01     6.3245553203e-01     12.29       5449.1
44221    43925    2548     80       7.2111000000e-01     6.3245553203e-01     12.29       5452.4
44241    43945    2548     81       7.2111000000e-01     6.3245553203e-01     12.29       5456.8
44267    43971    2546     82       7.2111000000e-01     6.3245553203e-01     12.29       5460.0
44290    43994    2551     83       7.2111000000e-01     6.3245553203e-01     12.29       5465.4
44323    44027    2554     83       7.2111000000e-01     6.3245553203e-01     12.29       5468.3
44348    44052    2553     84       7.2111000000e-01     6.3245553203e-01     12.29       5475.6
44384    44088    2557     60       7.2111000000e-01     6.3245553203e-01     12.29       5478.8
44406    44110    2557     84       7.2111000000e-01     6.3245553203e-01     12.29       5481.4
44423    44127    2558     85       7.2111000000e-01     6.3245553203e-01     12.29       5486.4
44438    44142    2557     86       7.2111000000e-01     6.3245553203e-01     12.29       5489.6
44459    44163    2562     87       7.2111000000e-01     6.3245553203e-01     12.29       5495.7
44473    44177    2562     87       7.2111000000e-01     6.3245553203e-01     12.29       5499.2
44491    44195    2562     61       7.2111000000e-01     6.3245553203e-01     12.29       5504.0
44506    44210    2559     88       7.2111000000e-01     6.3245553203e-01     12.29       5506.8
44529    44233    2562     61       7.2111000000e-01     6.3245553203e-01     12.29       5511.9
44551    44255    2566     116      7.2111000000e-01     6.3245553203e-01     12.29       5515.5
44567    44271    2568     62       7.2111000000e-01     6.3245553203e-01     12.29       5519.7
44583    44287    2570     117      7.2111000000e-01     6.3245553203e-01     12.29       5524.9
44595    44299    2574     62       7.2111000000e-01     6.3245553203e-01     12.29       5531.7
44608    44312    2573     63       7.2111000000e-01     6.3245553203e-01     12.29       5538.0
44626    44330    2575     64       7.2111000000e-01     6.3245553203e-01     12.29       5541.7
44645    44349    2574     89       7.2111000000e-01     6.3245553203e-01     12.29       5546.2
44665    44369    2578     67       7.2111000000e-01     6.3245553203e-01     12.29       5549.0
44686    44390    2579     70       7.2111000000e-01     6.3245553203e-01     12.29       5551.2
44700    44404    2577     71       7.2111000000e-01     6.3245553203e-01     12.29       5554.1
44725    44429    2578     75       7.2111000000e-01     6.3245553203e-01     12.29       5559.4
44741    44445    2578     76       7.2111000000e-01     6.3245553203e-01     12.29       5561.4
44753    44457    2578     70       7.2111000000e-01     6.3245553203e-01     12.29       5567.6
44770    44474    2579     30       7.2111000000e-01     6.3245553203e-01     12.29       5569.4
44784    44488    2581     215      7.2111000000e-01     6.3245553203e-01     12.29       5573.1
44806    44510    2577     31       7.2111000000e-01     6.3245553203e-01     12.29       5578.6
44818    44522    2575     218      7.2111000000e-01     6.3245553203e-01     12.29       5582.7
44830    44534    2579     218      7.2111000000e-01     6.3245553203e-01     12.29       5588.5
44848    44552    2579     220      7.2111000000e-01     6.3245553203e-01     12.29       5591.0
44859    44563    2582     221      7.2111000000e-01     6.3245553203e-01     12.29       5595.0
44879    44583    2584     221      7.2111000000e-01     6.3245553203e-01     12.29       5604.7
44894    44598    2587     223      7.2111000000e-01     6.3245553203e-01     12.29       5607.9
44912    44616    2587     223      7.2111000000e-01     6.3245553203e-01     12.29       5613.5
44932    44636    2589     225      7.2111000000e-01     6.3245553203e-01     12.29       5618.2
44949    44653    2590     225      7.2111000000e-01     6.3245553203e-01     12.29       5622.3
44961    44665    2586     32       7.2111000000e-01     6.3245553203e-01     12.29       5631.8
44975    44679    2588     227      7.2111000000e-01     6.3245553203e-01     12.29       5635.7
44988    44692    2587     228      7.2111000000e-01     6.3245553203e-01     12.29       5644.5
45001    44705    2584     98       7.2111000000e-01     6.3245553203e-01     12.29       5650.5
45017    44721    2584     149      7.2111000000e-01     6.3245553203e-01     12.29       5653.2
45041    44745    2588     130      7.2111000000e-01     6.3245553203e-01     12.29       5669.8
45052    44756    2585     231      7.2111000000e-01     6.3245553203e-01     12.29       5680.2
45076    44780    2587     232      7.2111000000e-01     6.3245553203e-01     12.29       5692.9
45098    44802    2591     108      7.2111000000e-01     6.3245553203e-01     12.29       5717.3
45120    44824    2595     109      7.2111000000e-01     6.3245553203e-01     12.29       5728.1
45136    44840    2597     110      7.2111000000e-01     6.3245553203e-01     12.29       5733.5
45152    44856    2597     110      7.2111000000e-01     6.3245553203e-01     12.29       5739.4
45172    44876    2599     100      7.2111000000e-01     6.3245553203e-01     12.29       5754.6
45183    44887    2598     103      7.2111000000e-01     6.3245553203e-01     12.29       5763.1
45194    44898    2599     104      7.2111000000e-01     6.3245553203e-01     12.29       5770.7
45209    44913    2600     104      7.2111000000e-01     6.3245553203e-01     12.29       5783.1
45229    44933    2604     36       7.2111000000e-01     6.3245553203e-01     12.29       5798.7
45243    44947    2606     105      7.2111000000e-01     6.3245553203e-01     12.29       5814.7
45254    44958    2607     106      7.2111000000e-01     6.3245553203e-01     12.29       5829.7
45271    44975    2616     107      7.2111000000e-01     6.3245553203e-01     12.29       5849.9
45282    44986    2617     108      7.2111000000e-01     6.3245553203e-01     12.29       5857.0
45295    44999    2618     109      7.2111000000e-01     6.3245553203e-01     12.29       5865.5
45307    45011    2616     110      7.2111000000e-01     6.3245553203e-01     12.29       5878.3
45329    45033    2620     112      7.2111000000e-01     6.3245553203e-01     12.29       5894.7
45350    45054    2625     114      7.2111000000e-01     6.3245553203e-01     12.29       5908.1
45362    45066    2625     114      7.2111000000e-01     6.3245553203e-01     12.29       5914.5
45378    45082    2633     94       7.2111000000e-01     6.3245553203e-01     12.29       5925.6
45393    45097    2632     95       7.2111000000e-01     6.3245553203e-01     12.29       5929.8
45412    45116    2635     117      7.2111000000e-01     6.3245553203e-01     12.29       5945.9
45426    45130    2633     118      7.2111000000e-01     6.3245553203e-01     12.29       5952.9
45452    45156    2633     119      7.2111000000e-01     6.3245553203e-01     12.29       5963.5
45467    45171    2636     120      7.2111000000e-01     6.3245553203e-01     12.29       5966.5
45480    45184    2637     121      7.2111000000e-01     6.3245553203e-01     12.29       5975.7
45503    45207    2644     122      7.2111000000e-01     6.3245553203e-01     12.29       5991.8
45514    45218    2649     123      7.2111000000e-01     6.3245553203e-01     12.29       5997.9
45528    45232    2651     123      7.2111000000e-01     6.3245553203e-01     12.29       6004.6
45544    45248    2655     124      7.2111000000e-01     6.3245553203e-01     12.29       6007.6
45556    45260    2657     125      7.2111000000e-01     6.3245553203e-01     12.29       6010.5
45569    45273    2658     126      7.2111000000e-01     6.3245553203e-01     12.29       6021.6
45581    45285    2660     127      7.2111000000e-01     6.3245553203e-01     12.29       6029.2
45595    45299    2658     128      7.2111000000e-01     6.3245553203e-01     12.29       6034.2
45615    45319    2660     128      7.2111000000e-01     6.3245553203e-01     12.29       6040.8
45626    45330    2659     129      7.2111000000e-01     6.3245553203e-01     12.29       6045.2
45638    45342    2663     129      7.2111000000e-01     6.3245553203e-01     12.29       6054.1
45662    45366    2665     131      7.2111000000e-01     6.3245553203e-01     12.29       6064.1
45683    45387    2666     133      7.2111000000e-01     6.3245553203e-01     12.29       6073.8
45694    45398    2667     97       7.2111000000e-01     6.3245553203e-01     12.29       6083.3
45711    45415    2670     135      7.2111000000e-01     6.3245553203e-01     12.29       6086.8
45730    45434    2671     98       7.2111000000e-01     6.3245553203e-01     12.29       6092.1
45745    45449    2674     137      7.2111000000e-01     6.3245553203e-01     12.29       6099.8
45759    45463    2674     139      7.2111000000e-01     6.3245553203e-01     12.29       6103.8
45783    45487    2672     141      7.2111000000e-01     6.3245553203e-01     12.29       6106.5
45801    45505    2674     143      7.2111000000e-01     6.3245553203e-01     12.29       6112.2
45829    45533    2674     143      7.2111000000e-01     6.3245553203e-01     12.29       6114.4
45848    45552    2679     98       7.2111000000e-01     6.3245553203e-01     12.29       6120.9
45860    45564    2683     36       7.2111000000e-01     6.3245553203e-01     12.29       6128.3
45890    45594    2685     100      7.2111000000e-01     6.3245553203e-01     12.29       6130.5
45906    45610    2687     37       7.2111000000e-01     6.3245553203e-01     12.29       6141.9
45926    45630    2689     82       7.2111000000e-01     6.3245553203e-01     12.29       6145.3
45947    45651    2688     37       7.2111000000e-01     6.3245553203e-01     12.29       6151.3
45964    45668    2691     105      7.2111000000e-01     6.3245553203e-01     12.29       6154.3
45977    45681    2692     38       7.2111000000e-01     6.3245553203e-01     12.29       6160.7
45999    45703    2696     108      7.2111000000e-01     6.3245553203e-01     12.29       6165.9
46012    45716    2697     39       7.2111000000e-01     6.3245553203e-01     12.29       6176.3
46023    45727    2698     108      7.2111000000e-01     6.3245553203e-01     12.29       6180.7
46034    45738    2699     109      7.2111000000e-01     6.3245553203e-01     12.29       6184.9
46047    45751    2702     109      7.2111000000e-01     6.3245553203e-01     12.29       6188.4
46060    45764    2705     108      7.2111000000e-01     6.3245553203e-01     12.29       6190.7
46076    45780    2713     109      7.2111000000e-01     6.3245553203e-01     12.29       6201.6
46087    45791    2718     110      7.2111000000e-01     6.3245553203e-01     12.29       6210.6
46100    45804    2721     40       7.2111000000e-01     6.3245553203e-01     12.29       6216.1
46121    45825    2726     49       7.2111000000e-01     6.3245553203e-01     12.29       6229.7
46133    45837    2724     115      7.2111000000e-01     6.3245553203e-01     12.29       6234.0
46148    45852    2723     116      7.2111000000e-01     6.3245553203e-01     12.29       6236.5
46164    45868    2727     49       7.2111000000e-01     6.3245553203e-01     12.29       6244.3
46184    45888    2733     201      7.2111000000e-01     6.3308252220e-01     12.21       6258.3
46203    45907    2732     39       7.2111000000e-01     6.3308252220e-01     12.21       6264.8
46219    45923    2734     117      7.2111000000e-01     6.3308252220e-01     12.21       6270.3
46236    45940    2735     52       7.2111000000e-01     6.3308252220e-01     12.21       6278.2
46260    45964    2743     126      7.2111000000e-01     6.3314471723e-01     12.20       6285.3
46277    45981    2742     127      7.2111000000e-01     6.3324107905e-01     12.19       6289.9
46306    46010    2747     62       7.2111000000e-01     6.3325244440e-01     12.18       6298.8
46322    46026    2751     107      7.2111000000e-01     6.3325244440e-01     12.18       6301.8
46348    46052    2757     62       7.2111000000e-01     6.3327880814e-01     12.18       6306.3
46361    46065    2756     62       7.2111000000e-01     6.3327880814e-01     12.18       6311.3
46374    46078    2757     64       7.2111000000e-01     6.3329739166e-01     12.18       6315.7
46391    46095    2754     124      7.2111000000e-01     6.3329739166e-01     12.18       6318.4
46403    46107    2750     13       7.2111000000e-01     6.3334125356e-01     12.17       6320.6
46416    46120    2755     81       7.2111000000e-01     6.3334125356e-01     12.17       6321.9
46427    46131    2756     66       7.2111000000e-01     6.3334125356e-01     12.17       6331.3
46438    46142    2761     66       7.2111000000e-01     6.3334125356e-01     12.17       6338.7
46452    46156    2759     61       7.2111000000e-01     6.3335747389e-01     12.17       6342.9
46471    46175    2760     62       7.2111000000e-01     6.3335747389e-01     12.17       6349.9
46482    46186    2765     67       7.2111000000e-01     6.3335747389e-01     12.17       6353.6
46502    46206    2765     69       7.2111000000e-01     6.3335747389e-01     12.17       6358.8
46525    46229    2772     75       7.2111000000e-01     6.3335747389e-01     12.17       6365.7
46552    46256    2779     76       7.2111000000e-01     6.3335747389e-01     12.17       6372.4
46564    46268    2781     103      7.2111000000e-01     6.3335747389e-01     12.17       6374.4
46582    46286    2785     62       7.2111000000e-01     6.3335747389e-01     12.17       6376.5
46599    46303    2780     74       7.2111000000e-01     6.3335747389e-01     12.17       6379.3
46619    46323    2786     76       7.2111000000e-01     6.3345568399e-01     12.16       6389.8
46639    46343    2788     126      7.2111000000e-01     6.3345568399e-01     12.16       6392.3
46653    46357    2786     144      7.2111000000e-01     6.3345568399e-01     12.16       6394.5
46676    46380    2791     22       7.2111000000e-01     6.3352890619e-01     12.15       6403.6
46690    46394    2791     148      7.2111000000e-01     6.3352890619e-01     12.15       6406.7
46704    46408    2789     81       7.2111000000e-01     6.3352890619e-01     12.15       6414.4
46718    46422    2795     81       7.2111000000e-01     6.3357695794e-01     12.14       6417.8
46732    46436    2795     82       7.2111000000e-01     6.3357695794e-01     12.14       6420.1
46753    46457    2796     83       7.2111000000e-01     6.3357695794e-01     12.14       6427.3
46769    46473    2796     85       7.2111000000e-01     6.3357695794e-01     12.14       6435.2
46786    46490    2797     86       7.2111000000e-01     6.3357695794e-01     12.14       6437.9
46802    46506    2801     88       7.2111000000e-01     6.3357695794e-01     12.14       6440.5
46814    46518    2807     89       7.2111000000e-01     6.3357695794e-01     12.14       6443.6
46829    46533    2810     91       7.2111000000e-01     6.3357695794e-01     12.14       6445.5
46841    46545    2808     92       7.2111000000e-01     6.3357695794e-01     12.14       6448.0
46855    46559    2808     93       7.2111000000e-01     6.3357695794e-01     12.14       6451.2
46873    46577    2810     95       7.2111000000e-01     6.3357695794e-01     12.14       6455.8
46892    46596    2811     98       7.2111000000e-01     6.3357695794e-01     12.14       6459.5
46907    46611    2810     100      7.2111000000e-01     6.3357695794e-01     12.14       6466.0
46928    46632    2803     95       7.2111000000e-01     6.3366818581e-01     12.13       6468.1
46953    46657    2796     77       7.2111000000e-01     6.3366818581e-01     12.13       6471.4
46973    46677    2798     78       7.2111000000e-01     6.3366818581e-01     12.13       6473.8
46999    46703    2802     99       7.2111000000e-01     6.3366818581e-01     12.13       6477.8
47017    46721    2806     95       7.2111000000e-01     6.3366818581e-01     12.13       6484.7
47028    46732    2809     80       7.2111000000e-01     6.3366818581e-01     12.13       6490.1
47043    46747    2812     100      7.2111000000e-01     6.3366818581e-01     12.13       6494.6
47057    46761    2814     72       7.2111000000e-01     6.3374565641e-01     12.12       6496.5
47073    46777    2814     81       7.2111000000e-01     6.3374565641e-01     12.12       6498.3
47097    46801    2816     83       7.2111000000e-01     6.3377203486e-01     12.11       6503.8
47119    46823    2820     59       7.2111000000e-01     6.3381115159e-01     12.11       6509.7
47137    46841    2820     85       7.2111000000e-01     6.3381115159e-01     12.11       6515.9
47156    46860    2819     86       7.2111000000e-01     6.3381115159e-01     12.11       6519.8
47175    46879    2818     45       7.2111000000e-01     6.3392033213e-01     12.09       6523.6
47190    46894    2819     87       7.2111000000e-01     6.3392033213e-01     12.09       6531.4
47210    46914    2821     87       7.2111000000e-01     6.3392033213e-01     12.09       6535.9
47238    46942    2821     107      7.2111000000e-01     6.3396198131e-01     12.09       6547.3
47257    46961    2818     109      7.2111000000e-01     6.3396198131e-01     12.09       6549.7
47271    46975    2824     109      7.2111000000e-01     6.3396351167e-01     12.09       6551.3
47286    46990    2821     73       7.2111000000e-01     6.3401229551e-01     12.08       6556.0
47300    47004    2825     82       7.2111000000e-01     6.3401229551e-01     12.08       6561.3
47320    47024    2827     83       7.2111000000e-01     6.3401229551e-01     12.08       6564.6
47355    47059    2828     84       7.2111000000e-01     6.3401327668e-01     12.08       6571.5
47375    47079    2826     85       7.2111000000e-01     6.3401327668e-01     12.08       6574.1
47394    47098    2829     33       7.2111000000e-01     6.3403550399e-01     12.08       6577.8
47407    47111    2832     86       7.2111000000e-01     6.3403550399e-01     12.08       6583.0
47420    47124    2835     88       7.2111000000e-01     6.3411329308e-01     12.06       6589.3
47436    47140    2835     87       7.2111000000e-01     6.3411329308e-01     12.06       6592.8
47452    47156    2835     91       7.2111000000e-01     6.3415633228e-01     12.06       6595.3
47471    47175    2840     89       7.2111000000e-01     6.3415633228e-01     12.06       6602.5
47499    47203    2832     64       7.2111000000e-01     6.3417829080e-01     12.06       6615.6
47515    47219    2828     34       7.2111000000e-01     6.3417829080e-01     12.06       6623.5
47539    47243    2828     63       7.2111000000e-01     6.3419290935e-01     12.05       6629.0
47551    47255    2830     83       7.2111000000e-01     6.3419290935e-01     12.05       6631.1
47570    47274    2831     118      7.2111000000e-01     6.3419290935e-01     12.05       6637.5
47586    47290    2833     140      7.2111000000e-01     6.3421926768e-01     12.05       6644.2
47603    47307    2832     66       7.2111000000e-01     6.3421926768e-01     12.05       6650.6
47616    47320    2837     68       7.2111000000e-01     6.3421926768e-01     12.05       6653.9
47632    47336    2833     70       7.2111000000e-01     6.3421926768e-01     12.05       6659.1
47651    47355    2834     88       7.2111000000e-01     6.3421926768e-01     12.05       6661.8
47665    47369    2834     95       7.2111000000e-01     6.3432532948e-01     12.03       6666.3
47678    47382    2835     41       7.2111000000e-01     6.3432532948e-01     12.03       6669.1
47692    47396    2839     39       7.2111000000e-01     6.3448295468e-01     12.01       6671.5
47713    47417    2842     42       7.2111000000e-01     6.3448295468e-01     12.01       6673.8
47731    47435    2842     65       7.2111000000e-01     6.3450676508e-01     12.01       6678.3
47747    47451    2838     82       7.2111000000e-01     6.3450676508e-01     12.01       6682.1
47759    47463    2834     66       7.2111000000e-01     6.3450676508e-01     12.01       6691.6
47772    47476    2835     97       7.2111000000e-01     6.3450676508e-01     12.01       6696.0
47789    47493    2838     65       7.2111000000e-01     6.3453139783e-01     12.01       6698.4
47801    47505    2842     97       7.2111000000e-01     6.3453139783e-01     12.01       6701.0
47815    47519    2844     23       7.2111000000e-01     6.3457235906e-01     12.00       6703.0
47828    47532    2847     30       7.2111000000e-01     6.3461824904e-01     11.99       6706.2
47848    47552    2847     102      7.2111000000e-01     6.3461824904e-01     11.99       6711.2
47863    47567    2846     102      7.2111000000e-01     6.3461824904e-01     11.99       6715.1
47884    47588    2843     105      7.2111000000e-01     6.3461824904e-01     11.99       6721.4
47897    47601    2846     106      7.2111000000e-01     6.3461824904e-01     11.99       6733.1
47912    47615    2845     34       7.2111000000e-01     6.3468109324e-01     11.99       6738.4
47929    47632    2846     31       7.2111000000e-01     6.3480759217e-01     11.97       6741.2
47944    47647    2849     68       7.2111000000e-01     6.3480759217e-01     11.97       6743.8
47959    47662    2852     90       7.2111000000e-01     6.3482976798e-01     11.96       6751.1
47980    47683    2853     22       7.2111000000e-01     6.3486769478e-01     11.96       6756.5
47991    47694    2854     107      7.2111000000e-01     6.3486769478e-01     11.96       6759.2
48005    47708    2852     72       7.2111000000e-01     6.3486769478e-01     11.96       6763.2
48023    47726    2852     44       7.2111000000e-01     6.3487737939e-01     11.96       6774.0
48037    47740    2850     44       7.2111000000e-01     6.3491121788e-01     11.95       6780.7
48049    47752    2852     76       7.2111000000e-01     6.3491121788e-01     11.95       6785.7
48080    47783    2853     108      7.2111000000e-01     6.3491121788e-01     11.95       6795.3
48095    47798    2850     49       7.2111000000e-01     6.3491921740e-01     11.95       6801.4
48114    47817    2849     68       7.2111000000e-01     6.3493086815e-01     11.95       6807.8
48138    47841    2855     73       7.2111000000e-01     6.3496510001e-01     11.95       6818.4
48159    47862    2850     115      7.2111000000e-01     6.3496510001e-01     11.95       6825.4
48175    47878    2850     116      7.2111000000e-01     6.3496510001e-01     11.95       6831.0
48186    47889    2857     96       7.2111000000e-01     6.3501313560e-01     11.94       6836.7
48209    47912    2856     75       7.2111000000e-01     6.3501313560e-01     11.94       6847.3
48224    47927    2857     46       7.2111000000e-01     6.3501313560e-01     11.94       6850.8
48244    47947    2863     75       7.2111000000e-01     6.3517219322e-01     11.92       6853.9
48258    47961    2859     48       7.2111000000e-01     6.3517219322e-01     11.92       6863.5
48269    47972    2862     48       7.2111000000e-01     6.3517219322e-01     11.92       6869.8
48282    47985    2861     49       7.2111000000e-01     6.3517219322e-01     11.92       6874.8
48299    48002    2860     75       7.2111000000e-01     6.3518062615e-01     11.92       6877.4
48316    48019    2863     75       7.2111000000e-01     6.3518062615e-01     11.92       6879.6
48331    48034    2860     47       7.2111000000e-01     6.3537626213e-01     11.89       6882.8
48348    48051    2863     76       7.2111000000e-01     6.3537626213e-01     11.89       6891.2
48360    48063    2863     49       7.2111000000e-01     6.3537626213e-01     11.89       6896.7
48375    48078    2864     50       7.2111000000e-01     6.3537987916e-01     11.89       6906.0
48389    48092    2864     47       7.2111000000e-01     6.3541495164e-01     11.88       6910.8
48401    48104    2866     72       7.2111000000e-01     6.3541495164e-01     11.88       6916.0
48422    48125    2873     53       7.2111000000e-01     6.3556121453e-01     11.86       6924.1
48438    48141    2869     54       7.2111000000e-01     6.3556121453e-01     11.86       6925.5
48455    48158    2870     50       7.2111000000e-01     6.3566959947e-01     11.85       6927.6
48467    48170    2870     56       7.2111000000e-01     6.3566959947e-01     11.85       6932.3
48479    48181    2872     56       7.2111000000e-01     6.3566959947e-01     11.85       6938.0
48495    48197    2872     95       7.2111000000e-01     6.3566959947e-01     11.85       6949.3
48513    48215    2872     54       7.2111000000e-01     6.3566959947e-01     11.85       6953.5
48534    48236    2873     226      7.2111000000e-01     6.3566959947e-01     11.85       6959.6
48546    48248    2875     95       7.2111000000e-01     6.3566959947e-01     11.85       6961.5
48564    48266    2877     54       7.2111000000e-01     6.3574561313e-01     11.84       6965.8
48583    48285    2876     76       7.2111000000e-01     6.3574561313e-01     11.84       6970.8
48596    48298    2877     89       7.2111000000e-01     6.3574561313e-01     11.84       6978.4
48615    48317    2878     94       7.2111000000e-01     6.3581669941e-01     11.83       6985.4
48651    48353    2882     100      7.2111000000e-01     6.3581669941e-01     11.83       6988.1
48667    48369    2880     101      7.2111000000e-01     6.3581669941e-01     11.83       6996.3
48684    48386    2879     18       7.2111000000e-01     6.3590183204e-01     11.82       7000.0
48700    48402    2881     101      7.2111000000e-01     6.3590183204e-01     11.82       7004.3
48717    48419    2886     27       7.2111000000e-01     6.3592617016e-01     11.81       7009.9
48732    48434    2889     96       7.2111000000e-01     6.3592617016e-01     11.81       7017.5
48743    48445    2890     96       7.2111000000e-01     6.3592617016e-01     11.81       7023.3
48758    48460    2891     79       7.2111000000e-01     6.3592617016e-01     11.81       7032.9
48787    48489    2898     36       7.2111000000e-01     6.3593798674e-01     11.81       7044.3
48798    48500    2897     36       7.2111000000e-01     6.3595877202e-01     11.81       7050.7
48815    48517    2904     53       7.2111000000e-01     6.3595877202e-01     11.81       7053.8
48828    48530    2903     80       7.2111000000e-01     6.3595877202e-01     11.81       7064.7
48852    48554    2901     45       7.2111000000e-01     6.3595877202e-01     11.81       7073.0
48868    48570    2899     39       7.2111000000e-01     6.3611431285e-01     11.79       7082.5
48880    48582    2903     85       7.2111000000e-01     6.3611431285e-01     11.79       7086.5
48893    48595    2898     101      7.2111000000e-01     6.3611431285e-01     11.79       7091.2
48906    48608    2897     102      7.2111000000e-01     6.3611431285e-01     11.79       7095.0
48922    48624    2897     148      7.2111000000e-01     6.3614804058e-01     11.78       7098.7
48933    48635    2900     37       7.2111000000e-01     6.3614804058e-01     11.78       7102.8
48946    48648    2901     85       7.2111000000e-01     6.3614804058e-01     11.78       7111.5
48964    48666    2905     87       7.2111000000e-01     6.3614804058e-01     11.78       7120.8
48979    48681    2908     105      7.2111000000e-01     6.3614804058e-01     11.78       7129.0
49001    48703    2912     89       7.2111000000e-01     6.3619853950e-01     11.78       7140.5
49018    48720    2911     58       7.2111000000e-01     6.3621284639e-01     11.77       7144.7
49031    48733    2914     80       7.2111000000e-01     6.3621284639e-01     11.77       7152.6
49043    48745    2918     79       7.2111000000e-01     6.3621284639e-01     11.77       7157.8
49054    48756    2919     231      7.2111000000e-01     6.3621284639e-01     11.77       7163.5
49065    48767    2920     66       7.2111000000e-01     6.3633497530e-01     11.76       7169.3
49089    48791    2926     84       7.2111000000e-01     6.3633497530e-01     11.76       7178.7
49112    48814    2925     86       7.2111000000e-01     6.3638409784e-01     11.75       7192.0
49129    48831    2920     87       7.2111000000e-01     6.3640203016e-01     11.75       7195.6
49140    48842    2921     23       7.2111000000e-01     6.3640203016e-01     11.75       7198.8
49163    48865    2922     102      7.2111000000e-01     6.3640203016e-01     11.75       7206.4
49178    48880    2925     103      7.2111000000e-01     6.3640203016e-01     11.75       7209.5
49189    48891    2928     87       7.2111000000e-01     6.3640203016e-01     11.75       7212.0
49205    48907    2928     87       7.2111000000e-01     6.3644760243e-01     11.74       7214.4
49222    48924    2925     88       7.2111000000e-01     6.3644760243e-01     11.74       7217.8
49234    48936    2929     49       7.2111000000e-01     6.3648251154e-01     11.74       7226.5
49252    48954    2933     43       7.2111000000e-01     6.3648251154e-01     11.74       7235.4
49274    48976    2933     98       7.2111000000e-01     6.3649723773e-01     11.73       7249.8
49289    48991    2932     99       7.2111000000e-01     6.3649723773e-01     11.73       7254.4
49303    49005    2932     99       7.2111000000e-01     6.3649723773e-01     11.73       7256.9
49317    49019    2938     36       7.2111000000e-01     6.3653739588e-01     11.73       7264.9
49329    49031    2940     101      7.2111000000e-01     6.3653739588e-01     11.73       7270.2
49346    49048    2939     101      7.2111000000e-01     6.3653739588e-01     11.73       7276.6
49364    49066    2939     102      7.2111000000e-01     6.3653739588e-01     11.73       7283.2
49376    49078    2941     103      7.2111000000e-01     6.3654506710e-01     11.73       7286.1
49392    49094    2941     103      7.2111000000e-01     6.3654506710e-01     11.73       7288.7
49408    49110    2943     104      7.2111000000e-01     6.3654506710e-01     11.73       7293.8
49423    49125    2942     107      7.2111000000e-01     6.3654506710e-01     11.73       7295.7
49439    49141    2948     109      7.2111000000e-01     6.3654506710e-01     11.73       7300.9
49450    49152    2947     110      7.2111000000e-01     6.3660727038e-01     11.72       7310.4
49473    49175    2954     85       7.2111000000e-01     6.3660727038e-01     11.72       7319.9
49490    49192    2955     86       7.2111000000e-01     6.3660727038e-01     11.72       7334.5
49506    49208    2955     108      7.2111000000e-01     6.3666409340e-01     11.71       7341.0
49523    49225    2956     119      7.2111000000e-01     6.3666409340e-01     11.71       7346.5
49542    49244    2957     119      7.2111000000e-01     6.3666923196e-01     11.71       7375.3
